,time,person_name,phone,email,company,role,application_status
1614,2022-04-29T10:02:13.156528,Faith Alya,6731738211,Faith.Alya@sbcglobal.cc,Cone Printer Corporation,Internal Directives Producer,applied
1619,2022-05-09T08:00:40.157116,Mattie Jeanine,4148589278,Mattie.Jeanine@att.cc,Cone Printer Corporation,Internal Directives Producer,applied
1620,2022-05-21T10:52:08.157120,Mattie Jeanine,4148589278,Mattie.Jeanine@att.cc,Cone Printer Corporation,Internal Directives Producer,disqualified
1621,2022-05-03T14:50:24.148202,Camryn Tracy,5804180959,Camryn.Tracy@hotmail.net,Cone Printer Corporation,Future Program Consultant,applied
1633,2022-05-06T11:31:55.155464,Kayleigh Milena,8751761631,Kayleigh.Milena@aol.io,Cone Printer Corporation,Future Program Consultant,applied
1634,2022-05-12T12:56:54.155457,Kayleigh Milena,8751761631,Kayleigh.Milena@aol.io,Cone Printer Corporation,Future Program Consultant,waiting for interview
1635,2022-05-19T11:39:19.155461,Kayleigh Milena,8751761631,Kayleigh.Milena@aol.io,Cone Printer Corporation,Future Program Consultant,disqualified
1636,2022-05-04T12:09:57.155655,Hayden Iona,6475465053,Hayden.Iona@gmail.com,Cone Printer Corporation,Future Program Consultant,applied
1637,2022-05-26T14:27:50.155648,Hayden Iona,6475465053,Hayden.Iona@gmail.com,Cone Printer Corporation,Future Program Consultant,waiting for interview
1638,2022-05-27T12:55:20.155651,Hayden Iona,6475465053,Hayden.Iona@gmail.com,Cone Printer Corporation,Future Program Consultant,offer sent
1642,2022-05-22T12:48:38.156823,Kayla Katharine,7098059382,Kayla.Katharine@gmail.net,Cone Printer Corporation,Future Program Consultant,applied
1643,2022-04-27T11:07:15.157145,Nena Dana,4620372305,Nena.Dana@hotmail.io,Cone Printer Corporation,Future Program Consultant,applied
1644,2022-05-20T08:22:45.157152,Nena Dana,4620372305,Nena.Dana@hotmail.io,Cone Printer Corporation,Future Program Consultant,waiting for interview
1645,2022-05-24T10:19:26.157148,Nena Dana,4620372305,Nena.Dana@hotmail.io,Cone Printer Corporation,Future Program Consultant,offer sent
1646,2022-05-04T09:02:26.148235,Audrina Kimberlee,9016139344,Audrina.Kimberlee@att.cc,Cone Printer Corporation,Forward Solutions Strategist,applied
1647,2022-05-04T13:58:24.148259,Audrina Kimberlee,9016139344,Audrina.Kimberlee@att.cc,Cone Printer Corporation,Forward Solutions Strategist,waiting for interview
1648,2022-05-22T08:52:18.148224,Audrina Kimberlee,9016139344,Audrina.Kimberlee@att.cc,Cone Printer Corporation,Forward Solutions Strategist,offer sent
1649,2022-05-23T09:41:35.148248,Audrina Kimberlee,9016139344,Audrina.Kimberlee@att.cc,Cone Printer Corporation,Forward Solutions Strategist,offer rejected
1650,2022-05-08T13:45:51.153366,Kelley Naya,9130681719,Kelley.Naya@hotmail.com,Cone Printer Corporation,Forward Solutions Strategist,applied
1651,2022-05-18T11:05:36.153376,Kelley Naya,9130681719,Kelley.Naya@hotmail.com,Cone Printer Corporation,Forward Solutions Strategist,disqualified
1652,2022-04-27T09:10:42.154582,Sherri Taliyah,8230964762,Sherri.Taliyah@hotmail.com,Cone Printer Corporation,Forward Solutions Strategist,applied
1653,2022-05-12T12:37:36.154585,Sherri Taliyah,8230964762,Sherri.Taliyah@hotmail.com,Cone Printer Corporation,Forward Solutions Strategist,waiting for interview
1654,2022-05-19T14:22:01.154579,Sherri Taliyah,8230964762,Sherri.Taliyah@hotmail.com,Cone Printer Corporation,Forward Solutions Strategist,offer sent
1655,2022-05-27T13:41:48.154575,Sherri Taliyah,8230964762,Sherri.Taliyah@hotmail.com,Cone Printer Corporation,Forward Solutions Strategist,hired
1656,2022-04-28T13:51:23.154615,Jaime Liliana,8072724906,Jaime.Liliana@msn.biz,Cone Printer Corporation,Forward Solutions Strategist,applied
1657,2022-05-11T09:42:50.154612,Jaime Liliana,8072724906,Jaime.Liliana@msn.biz,Cone Printer Corporation,Forward Solutions Strategist,waiting for interview
1658,2022-05-11T14:40:57.154622,Jaime Liliana,8072724906,Jaime.Liliana@msn.biz,Cone Printer Corporation,Forward Solutions Strategist,offer sent
1659,2022-05-25T12:22:57.154619,Jaime Liliana,8072724906,Jaime.Liliana@msn.biz,Cone Printer Corporation,Forward Solutions Strategist,hired
1664,2022-05-19T14:43:20.156775,Magdalene Pauline,9476057982,Magdalene.Pauline@protonmail.io,Cone Printer Corporation,Forward Solutions Strategist,applied
1670,2022-04-29T10:32:04.151607,Bobbie Annalise,7809441600,Bobbie.Annalise@sbcglobal.com,Cone Printer Corporation,Forward Ideation Designer,applied
1671,2022-04-30T09:24:44.151616,Bobbie Annalise,7809441600,Bobbie.Annalise@sbcglobal.com,Cone Printer Corporation,Forward Ideation Designer,waiting for interview
1672,2022-05-02T10:09:21.151597,Bobbie Annalise,7809441600,Bobbie.Annalise@sbcglobal.com,Cone Printer Corporation,Forward Ideation Designer,offer sent
1673,2022-05-18T11:52:45.151585,Bobbie Annalise,7809441600,Bobbie.Annalise@sbcglobal.com,Cone Printer Corporation,Forward Ideation Designer,hired
1674,2022-05-13T09:07:13.152139,Ruby Brandy,3060975554,Ruby.Brandy@att.io,Cone Printer Corporation,Forward Ideation Designer,applied
1675,2022-05-27T10:43:47.152123,Ruby Brandy,3060975554,Ruby.Brandy@att.io,Cone Printer Corporation,Forward Ideation Designer,waiting for interview
1676,2022-05-24T13:37:43.153783,Paulette Kiki,5233357001,Paulette.Kiki@aol.biz,Cone Printer Corporation,Forward Ideation Designer,applied
1677,2022-05-27T08:36:51.153786,Paulette Kiki,5233357001,Paulette.Kiki@aol.biz,Cone Printer Corporation,Forward Ideation Designer,waiting for interview
1680,2022-05-08T11:13:41.155563,Winifred Rachelle,7304550175,Winifred.Rachelle@gmail.biz,Cone Printer Corporation,Forward Ideation Designer,applied
1681,2022-05-09T09:23:21.155567,Winifred Rachelle,7304550175,Winifred.Rachelle@gmail.biz,Cone Printer Corporation,Forward Ideation Designer,waiting for interview
1682,2022-05-24T13:42:12.155560,Winifred Rachelle,7304550175,Winifred.Rachelle@gmail.biz,Cone Printer Corporation,Forward Ideation Designer,disqualified
1683,2022-05-12T14:57:32.155948,Missie Eris,1826109678,Missie.Eris@gmail.net,Cone Printer Corporation,Forward Ideation Designer,applied
1684,2022-05-21T12:10:17.155945,Missie Eris,1826109678,Missie.Eris@gmail.net,Cone Printer Corporation,Forward Ideation Designer,waiting for interview
1685,2022-05-03T14:26:03.157172,Allyson Iyanna,1745537333,Allyson.Iyanna@gmail.com,Cone Printer Corporation,Forward Ideation Designer,applied
1686,2022-05-20T10:17:04.157176,Allyson Iyanna,1745537333,Allyson.Iyanna@gmail.com,Cone Printer Corporation,Forward Ideation Designer,waiting for interview
1687,2022-04-27T11:58:29.148316,Rebekah Leora,9997166007,Rebekah.Leora@aol.com,Cone Printer Corporation,Relational Directives Executive,applied
1688,2022-04-27T12:04:54.148326,Rebekah Leora,9997166007,Rebekah.Leora@aol.com,Cone Printer Corporation,Relational Directives Executive,waiting for interview
1689,2022-04-29T11:20:50.148336,Rebekah Leora,9997166007,Rebekah.Leora@aol.com,Cone Printer Corporation,Relational Directives Executive,offer sent
1690,2022-05-25T11:43:35.148305,Rebekah Leora,9997166007,Rebekah.Leora@aol.com,Cone Printer Corporation,Relational Directives Executive,hired
1691,2022-05-01T08:40:07.150378,Abree Zula,1768391503,Abree.Zula@sbcglobal.net,Cone Printer Corporation,Relational Directives Executive,applied
1692,2022-05-07T13:50:57.150368,Abree Zula,1768391503,Abree.Zula@sbcglobal.net,Cone Printer Corporation,Relational Directives Executive,waiting for interview
1693,2022-05-11T14:08:52.150346,Abree Zula,1768391503,Abree.Zula@sbcglobal.net,Cone Printer Corporation,Relational Directives Executive,offer sent
1694,2022-05-14T08:32:14.150358,Abree Zula,1768391503,Abree.Zula@sbcglobal.net,Cone Printer Corporation,Relational Directives Executive,offer rejected
1695,2022-05-03T08:43:50.151116,Roberta Kirstin,6224878335,Roberta.Kirstin@aol.cc,Cone Printer Corporation,Relational Directives Executive,applied
1696,2022-05-13T08:34:02.151105,Roberta Kirstin,6224878335,Roberta.Kirstin@aol.cc,Cone Printer Corporation,Relational Directives Executive,waiting for interview
1697,2022-05-11T13:23:12.154236,Kirstin Caitlin,8378109515,Kirstin.Caitlin@hotmail.net,Cone Printer Corporation,Relational Directives Executive,applied
1698,2022-05-18T10:12:43.155551,Myra Yasmine,9098346848,Myra.Yasmine@att.biz,Cone Printer Corporation,Relational Directives Executive,applied
1699,2022-05-24T10:47:30.155554,Myra Yasmine,9098346848,Myra.Yasmine@att.biz,Cone Printer Corporation,Relational Directives Executive,disqualified
1700,2022-04-27T08:06:49.148522,Fran Natasha,5222184737,Fran.Natasha@protonmail.net,Cone Printer Corporation,Corporate Data Assistant,applied
1701,2022-04-27T11:32:02.153800,Nevaeh Bronwen,5396840832,Nevaeh.Bronwen@att.biz,Cone Printer Corporation,Corporate Data Assistant,applied
1702,2022-04-29T09:03:01.153796,Nevaeh Bronwen,5396840832,Nevaeh.Bronwen@att.biz,Cone Printer Corporation,Corporate Data Assistant,waiting for interview
1703,2022-05-03T14:05:04.153793,Nevaeh Bronwen,5396840832,Nevaeh.Bronwen@att.biz,Cone Printer Corporation,Corporate Data Assistant,offer sent
1704,2022-05-10T13:05:26.153803,Nevaeh Bronwen,5396840832,Nevaeh.Bronwen@att.biz,Cone Printer Corporation,Corporate Data Assistant,hired
1709,2022-04-27T13:50:48.155007,Bristol Alba,1567738955,Bristol.Alba@msn.cc,Cone Printer Corporation,Corporate Data Assistant,applied
1710,2022-05-02T14:25:24.155000,Bristol Alba,1567738955,Bristol.Alba@msn.cc,Cone Printer Corporation,Corporate Data Assistant,waiting for interview
1711,2022-05-19T13:21:23.155010,Bristol Alba,1567738955,Bristol.Alba@msn.cc,Cone Printer Corporation,Corporate Data Assistant,offer sent
1712,2022-05-25T13:20:07.155004,Bristol Alba,1567738955,Bristol.Alba@msn.cc,Cone Printer Corporation,Corporate Data Assistant,offer rejected
1713,2022-05-09T08:47:16.155073,Maureen Jeanne,1759345374,Maureen.Jeanne@att.io,Cone Printer Corporation,Corporate Data Assistant,applied
1714,2022-05-11T08:33:20.155077,Maureen Jeanne,1759345374,Maureen.Jeanne@att.io,Cone Printer Corporation,Corporate Data Assistant,waiting for interview
1715,2022-05-18T11:44:53.155070,Maureen Jeanne,1759345374,Maureen.Jeanne@att.io,Cone Printer Corporation,Corporate Data Assistant,offer sent
1723,2022-05-26T11:34:52.153876,Sloane Hailee,5084010073,Sloane.Hailee@msn.com,Cone Printer Corporation,Interactive Configuration Supervisor,applied
1724,2022-04-27T12:43:13.154158,Uma Amani,4294289741,Uma.Amani@msn.cc,Cone Printer Corporation,Interactive Configuration Supervisor,applied
1725,2022-05-01T10:00:23.154162,Uma Amani,4294289741,Uma.Amani@msn.cc,Cone Printer Corporation,Interactive Configuration Supervisor,waiting for interview
1726,2022-05-17T14:52:48.154155,Uma Amani,4294289741,Uma.Amani@msn.cc,Cone Printer Corporation,Interactive Configuration Supervisor,offer sent
1727,2022-05-12T14:59:08.155332,Tami Laney,2462727162,Tami.Laney@hotmail.com,Cone Printer Corporation,Interactive Configuration Supervisor,applied
1728,2022-05-22T14:49:23.155335,Tami Laney,2462727162,Tami.Laney@hotmail.com,Cone Printer Corporation,Interactive Configuration Supervisor,disqualified
1733,2022-05-05T14:21:02.156926,Emerson Claudette,5891640668,Emerson.Claudette@aol.io,Cone Printer Corporation,Interactive Configuration Supervisor,applied
1734,2022-05-08T14:05:04.156929,Emerson Claudette,5891640668,Emerson.Claudette@aol.io,Cone Printer Corporation,Interactive Configuration Supervisor,waiting for interview
1735,2022-05-19T10:04:57.156932,Emerson Claudette,5891640668,Emerson.Claudette@aol.io,Cone Printer Corporation,Interactive Configuration Supervisor,offer sent
1736,2022-05-24T12:06:57.156922,Emerson Claudette,5891640668,Emerson.Claudette@aol.io,Cone Printer Corporation,Interactive Configuration Supervisor,hired
1741,2022-05-07T08:12:42.150908,Briley Anuja,1839420952,Briley.Anuja@aol.biz,Cone Printer Corporation,Future Program Agent,applied
1742,2022-05-20T08:53:12.150919,Briley Anuja,1839420952,Briley.Anuja@aol.biz,Cone Printer Corporation,Future Program Agent,waiting for interview
1743,2022-05-02T09:19:55.151922,Alana Cathalina,6677866835,Alana.Cathalina@sbcglobal.com,Cone Printer Corporation,Future Program Agent,applied
1744,2022-05-17T09:37:15.151913,Alana Cathalina,6677866835,Alana.Cathalina@sbcglobal.com,Cone Printer Corporation,Future Program Agent,waiting for interview
1745,2022-05-27T14:36:26.151902,Alana Cathalina,6677866835,Alana.Cathalina@sbcglobal.com,Cone Printer Corporation,Future Program Agent,offer sent
1746,2022-05-03T08:39:23.153647,Elise Tiana,4720564836,Elise.Tiana@gmail.net,Cone Printer Corporation,Future Program Agent,applied
1747,2022-05-09T08:38:27.153650,Elise Tiana,4720564836,Elise.Tiana@gmail.net,Cone Printer Corporation,Future Program Agent,waiting for interview
1748,2022-05-11T08:02:44.153644,Elise Tiana,4720564836,Elise.Tiana@gmail.net,Cone Printer Corporation,Future Program Agent,offer sent
1749,2022-05-17T10:58:58.153640,Elise Tiana,4720564836,Elise.Tiana@gmail.net,Cone Printer Corporation,Future Program Agent,hired
1758,2022-05-03T08:04:29.154521,Oonagh Thea,8647096559,Oonagh.Thea@msn.biz,Cone Printer Corporation,Future Program Agent,applied
1759,2022-05-18T14:17:24.154517,Oonagh Thea,8647096559,Oonagh.Thea@msn.biz,Cone Printer Corporation,Future Program Agent,disqualified
1760,2022-05-06T08:24:33.155283,Isidora Effie,6420447146,Isidora.Effie@msn.cc,Cone Printer Corporation,Future Program Agent,applied
1761,2022-05-06T11:00:55.155286,Isidora Effie,6420447146,Isidora.Effie@msn.cc,Cone Printer Corporation,Future Program Agent,waiting for interview
1762,2022-05-07T14:58:01.155276,Isidora Effie,6420447146,Isidora.Effie@msn.cc,Cone Printer Corporation,Future Program Agent,offer sent
1763,2022-05-09T09:29:02.155279,Isidora Effie,6420447146,Isidora.Effie@msn.cc,Cone Printer Corporation,Future Program Agent,hired
1764,2022-05-08T13:47:52.155484,Beyonce Tiana,4447407730,Beyonce.Tiana@hotmail.cc,Cone Printer Corporation,Future Program Agent,applied
1765,2022-05-18T12:41:55.155487,Beyonce Tiana,4447407730,Beyonce.Tiana@hotmail.cc,Cone Printer Corporation,Future Program Agent,waiting for interview
1766,2022-05-25T13:10:08.155481,Beyonce Tiana,4447407730,Beyonce.Tiana@hotmail.cc,Cone Printer Corporation,Future Program Agent,offer sent
1767,2022-05-27T08:17:45.155491,Beyonce Tiana,4447407730,Beyonce.Tiana@hotmail.cc,Cone Printer Corporation,Future Program Agent,hired
1772,2022-05-05T09:28:53.156246,Deedee June,4668136937,Deedee.June@sbcglobal.biz,Cone Printer Corporation,Future Program Agent,applied
1773,2022-05-16T11:53:28.156250,Deedee June,4668136937,Deedee.June@sbcglobal.biz,Cone Printer Corporation,Future Program Agent,waiting for interview
1774,2022-05-24T13:43:44.156253,Deedee June,4668136937,Deedee.June@sbcglobal.biz,Cone Printer Corporation,Future Program Agent,offer sent
1780,2022-05-04T10:18:34.156717,Celine Willa,9068011494,Celine.Willa@msn.com,Cone Printer Corporation,Future Program Agent,applied
1781,2022-04-27T12:54:39.148824,Deb Vivienne,7191167954,Deb.Vivienne@protonmail.cc,Cone Printer Corporation,Central Tactics Orchestrator,applied
1782,2022-04-27T13:05:55.148806,Deb Vivienne,7191167954,Deb.Vivienne@protonmail.cc,Cone Printer Corporation,Central Tactics Orchestrator,waiting for interview
1783,2022-05-24T10:34:08.148795,Deb Vivienne,7191167954,Deb.Vivienne@protonmail.cc,Cone Printer Corporation,Central Tactics Orchestrator,disqualified
1784,2022-05-03T14:54:14.150544,Charlize Camry,6680909342,Charlize.Camry@gmail.net,Cone Printer Corporation,Central Tactics Orchestrator,applied
1785,2022-05-08T10:13:29.150533,Charlize Camry,6680909342,Charlize.Camry@gmail.net,Cone Printer Corporation,Central Tactics Orchestrator,waiting for interview
1786,2022-05-17T08:03:38.150554,Charlize Camry,6680909342,Charlize.Camry@gmail.net,Cone Printer Corporation,Central Tactics Orchestrator,offer sent
1787,2022-05-26T08:47:56.150564,Charlize Camry,6680909342,Charlize.Camry@gmail.net,Cone Printer Corporation,Central Tactics Orchestrator,hired
1788,2022-05-03T08:32:09.154056,Emely Sky,3560342546,Emely.Sky@gmail.biz,Cone Printer Corporation,Central Tactics Orchestrator,applied
1789,2022-05-26T14:48:03.154052,Emely Sky,3560342546,Emely.Sky@gmail.biz,Cone Printer Corporation,Central Tactics Orchestrator,waiting for interview
1790,2022-05-27T12:27:48.154049,Emely Sky,3560342546,Emely.Sky@gmail.biz,Cone Printer Corporation,Central Tactics Orchestrator,offer sent
1791,2022-04-30T11:15:48.155056,Noella Meghan,1079577220,Noella.Meghan@protonmail.cc,Cone Printer Corporation,Central Tactics Orchestrator,applied
1792,2022-05-03T14:51:19.155060,Noella Meghan,1079577220,Noella.Meghan@protonmail.cc,Cone Printer Corporation,Central Tactics Orchestrator,waiting for interview
1793,2022-05-12T10:51:22.155052,Noella Meghan,1079577220,Noella.Meghan@protonmail.cc,Cone Printer Corporation,Central Tactics Orchestrator,offer sent
1794,2022-05-15T12:26:24.155063,Noella Meghan,1079577220,Noella.Meghan@protonmail.cc,Cone Printer Corporation,Central Tactics Orchestrator,offer rejected
1799,2022-05-11T14:03:23.156189,Alessia Ryanne,7676092405,Alessia.Ryanne@gmail.biz,Cone Printer Corporation,Central Tactics Orchestrator,applied
1800,2022-05-16T14:01:23.156192,Alessia Ryanne,7676092405,Alessia.Ryanne@gmail.biz,Cone Printer Corporation,Central Tactics Orchestrator,waiting for interview
1804,2022-05-12T12:12:13.149035,Paris Nana,8532973149,Paris.Nana@protonmail.biz,Cone Printer Corporation,Human Research Architect,applied
1810,2022-05-01T11:58:58.153104,Kelis Sheba,3543458039,Kelis.Sheba@aol.com,Cone Printer Corporation,Human Research Architect,applied
1811,2022-05-04T14:40:51.153094,Kelis Sheba,3543458039,Kelis.Sheba@aol.com,Cone Printer Corporation,Human Research Architect,waiting for interview
1812,2022-05-08T08:51:20.153084,Kelis Sheba,3543458039,Kelis.Sheba@aol.com,Cone Printer Corporation,Human Research Architect,offer sent
1813,2022-05-17T08:07:42.153071,Kelis Sheba,3543458039,Kelis.Sheba@aol.com,Cone Printer Corporation,Human Research Architect,offer rejected
1814,2022-05-02T14:29:30.154032,Kerri Danielle,9617852947,Kerri.Danielle@aol.com,Cone Printer Corporation,Human Research Architect,applied
1815,2022-05-07T08:42:33.154291,Mara Gabrielle,1720995355,Mara.Gabrielle@protonmail.io,Cone Printer Corporation,Human Research Architect,applied
1816,2022-04-30T09:56:17.155115,Marisa Celestia,6613525572,Marisa.Celestia@att.biz,Cone Printer Corporation,Human Research Architect,applied
